,link,price,availability,title,author,categories
660,https://echo-books.com/shop/tigr-v-ryukzake-vypusk-2/,"9,61",Нет в наличии,Тигр в рюкзаке (выпуск 2),Вебб Х.,Детская литература
661,https://echo-books.com/shop/tajnyj-dnevnik-kota-borisa-vypusk-4/,"10,24",В наличии,Тайный дневник кота Бориса (выпуск 4),Вебб Х.,Детская литература
662,https://echo-books.com/shop/skazki-serebryanyh-zvyozd/,"12,41",Нет в наличии,Сказки серебряных звёзд,Холли Вебб и др.,Детская литература
663,https://echo-books.com/shop/sekret-vorchlivoj-taksy-4/,"10,78",Нет в наличии,Секрет ворчливой таксы (#4),Вебб Х.,Детская литература
664,https://echo-books.com/shop/rouz-i-magiya-holoda-novoe-oformlenie-2/,"11,66",В наличии,Роуз и магия холода (новое оформление) (#2),Вебб Х.,Детская литература
665,https://echo-books.com/shop/rouz-i-magiya-maski-novoe-oformlenie-3/,"10,68",Нет в наличии,Роуз и магия маски (новое оформление) (#3),Вебб Х.,Детская литература
666,https://echo-books.com/shop/rozhdestvenskie-istorii-devochka-s-portreta-vypusk-1/,"11,16",Нет в наличии,Рождественские истории. Девочка с портрета (выпуск 1),Вебб Х.,Детская литература
667,https://echo-books.com/shop/pro-nas-s-vovkoj-istoriya-odnogo-leta-vypusk-%e2%84%96-1-dlya-detej/,"14,86",Нет в наличии,Про нас с Вовкой. История одного лета. Выпуск № 1 для детей,Асковд А.,Детская литература
668,https://echo-books.com/shop/princz-i-nishhij-il-l-marajya/,"10,55",Нет в наличии,Принц и нищий (ил. Л. Марайя),Твен М.,Детская литература
669,https://echo-books.com/shop/princz-i-nishhij-5/,"11,68",Нет в наличии,Принц и нищий,Твен М.,Детская литература
670,https://echo-books.com/shop/priklyucheniya-toma-sojera-il-v-galdyaeva-2/,"10,70",Нет в наличии,Приключения Тома Сойера (ил. В. Гальдяева),Твен М.,Детская литература
671,https://echo-books.com/shop/priklyucheniya-toma-sojera-il-v-galdyaeva/,"11,38",Нет в наличии,Приключения Тома Сойера (ил. В. Гальдяева),Твен М.,Детская литература
672,https://echo-books.com/shop/priklyucheniya-geklberri-finna-s-illyustracziyami-2/,"11,98",Нет в наличии,Приключения Гекльберри Финна (с иллюстрациями),Твен М.,Детская литература
673,https://echo-books.com/shop/priklyucheniya-geklberri-finna-s-illyustracziyami/,"11,78",В наличии,Приключения Гекльберри Финна (с иллюстрациями),Твен М.,Детская литература
674,https://echo-books.com/shop/polunochnyj-panda-vypusk-3/,"9,73",Нет в наличии,Полуночный панда (выпуск 3),Вебб Х.,Детская литература
675,https://echo-books.com/shop/polnoch-v-otele-barkli/,"12,19",Нет в наличии,Полночь в отеле «Баркли»,Брэдли Ф.,Детская литература
676,https://echo-books.com/shop/pero-feniksa-5/,"10,82",Нет в наличии,Перо феникса (#5),Вебб Х.,Детская литература
677,https://echo-books.com/shop/oranzhevaya-korova-schastlivoe-detstvo/,"9,32",Нет в наличии,Оранжевая корова. Счастливое детство,,Детская литература
678,https://echo-books.com/shop/oranzhevaya-korova-solnechnye-istorii/,"9,22",Нет в наличии,Оранжевая корова. Солнечные истории,,Детская литература
679,https://echo-books.com/shop/nochyovka-s-grabitelyami-vypusk-1/,"10,47",В наличии,Ночёвка с грабителями (выпуск 1),Вебб Х.,Детская литература
680,https://echo-books.com/shop/nezhnye-istorii-olenyonok-krapinka-ili-barhatistyj-nosik/,"11,48",В наличии,"Нежные истории. Оленёнок Крапинка, или Бархатистый носик",Вебб Х.,Детская литература
681,https://echo-books.com/shop/nabor-priklyucheniya-toma-sojera-i-geklberri-finna-iz-2-h-knig-3/,"16,32",Нет в наличии,Набор “Приключения Тома Сойера и Гекльберри Финна” (из 2-х книг),Твен М.,Детская литература
682,https://echo-books.com/shop/nabor-priklyucheniya-toma-sojera-i-geklberri-finna-iz-2-h-knig-2/,"16,85",Нет в наличии,Набор “Приключения Тома Сойера и Гекльберри Финна” (из 2-х книг),Твен М.,Детская литература
683,https://echo-books.com/shop/miya-ili-sestra-rusalki-2/,"9,83",Нет в наличии,"Мия, или Сестра русалки (#2)",Вебб Х.,Детская литература
684,https://echo-books.com/shop/malenkaya-zlaya-kniga-knigi-1-4-komplekt-s-plakatom/,"35,45",Нет в наличии,Маленькая злая книга. Книги 1-4. Комплект с плакатом,,Детская литература
685,https://echo-books.com/shop/magiya-grustnogo-shhenka-2/,"7,54",Нет в наличии,Магия грустного щенка (#2),Вебб Х.,Детская литература
686,https://echo-books.com/shop/lyagushachi-fantazii/,"9,71",Нет в наличии,Лягушачьи фантазии,Рик Т.,Детская литература
687,https://echo-books.com/shop/lili-pridumyvaet-zhelanie-vypusk-3/,"11,40",Нет в наличии,Лили придумывает желание (выпуск 3),Вебб Х.,Детская литература
688,https://echo-books.com/shop/lili-i-uznik-magii-3-2/,"12,07",В наличии,Лили и узник магии (#3),Вебб Х.,Детская литература
689,https://echo-books.com/shop/lili-i-uznik-magii-3/,"9,95",Нет в наличии,Лили и узник магии (#3),Вебб Х.,Детская литература
690,https://echo-books.com/shop/lili-i-zapretnaya-magiya-1/,"12,50",В наличии,Лили и запретная магия (#1),Вебб Х.,Детская литература
691,https://echo-books.com/shop/kotyonok-fialka-ili-korobka-s-syurprizom-vypusk-9/,"9,66",Нет в наличии,"Котёнок Фиалка, или Коробка с сюрпризом (выпуск 9)",Вебб Х.,Детская литература
692,https://echo-books.com/shop/kotyonok-usatik-ili-otvazhnoe-serdcze/,"10,25",Нет в наличии,"Котёнок Усатик, или Отважное сердце",Вебб Х.,Детская литература
693,https://echo-books.com/shop/kosmos-puteshestvie-po-vselennoj/,"20,99",Нет в наличии,Космос. Путешествие по Вселенной,,Детская литература
694,https://echo-books.com/shop/klubnichnyj-korabl-vypusk-3/,"8,62",Нет в наличии,Клубничный корабль (выпуск 3),Вебб Х.,Детская литература
695,https://echo-books.com/shop/zefirnoe-volshebstvo-vypusk-2/,"8,74",Нет в наличии,Зефирное волшебство (выпуск 2),Вебб Х.,Детская литература
696,https://echo-books.com/shop/dnevnik-moego-shhenka-s-figurnym-zamochkom-kitaj/,"11,76",Нет в наличии,"Дневник моего щенка (с фигурным замочком, Китай)",Вебб Х.,Детская литература
697,https://echo-books.com/shop/derevo-mango/,"11,60",Нет в наличии,Дерево манго,Халифа А.,Детская литература
